ADM_CD,H00,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23
1125072,32350.9447,32674.298600000002,32943.0518,33218.1565,33063.1894,32338.1204,31191.0837,29227.3962,25420.5075,23651.7876,23130.9985,22812.2578,22458.5159,22395.9768,22506.0434,22635.8732,23148.5164,23883.725899999998,25390.0424,26784.170299999998,28092.763899999998,29120.2128,30769.8065,31048.786799999998
1125058,15332.3894,15610.2122,15631.7251,15657.1334,15808.309799999999,15634.8211,15624.774300000001,14819.4285,13254.1348,12915.785399999999,12258.5381,11853.1303,11808.2387,11625.7417,12053.4979,12571.3501,13575.6052,13906.737000000001,14123.6466,14422.1661,14143.3241,14532.9014,14822.3344,15417.135900000001
1125059,15284.2032,15517.0293,15545.2965,15297.5113,15222.2281,15604.892,16482.213,17041.1637,17034.6302,15698.2321,14520.8537,13878.971,13640.377199999999,13785.7044,13516.2447,13717.4939,13352.7759,13429.534599999999,14002.1429,13638.097099999999,13768.2267,14017.2293,14977.4801,15197.9239
1125061,36217.6161,37063.3297,37142.248,37542.0764,37604.5543,35836.3183,34728.4277,31963.993300000002,29738.2393,28897.7812,28326.5891,27966.1943,27596.4706,27279.5291,27915.8503,27622.7972,28022.729900000002,28311.5327,28425.823,29541.6391,31010.7269,32024.7915,33037.4386,34505.6333
1125073,43949.042,44474.8862,44298.7949,44425.2147,44497.4798,44766.7373,45136.584,43682.0325,41822.2852,41019.9983,40512.81,40672.4653,41486.555,41975.5764,42616.3761,43188.4137,43477.9185,43800.2812,45470.06,46851.4138,46736.044,45667.8336,45647.5679,43155.5981
1125063,28864.2608,28938.8701,29037.985,29369.8762,29236.1195,29042.0234,28500.2093,27328.1695,24607.3689,23665.239,23192.1815,22711.148699999998,22625.4767,22871.4706,23173.3117,23470.737,23669.4175,23784.7105,25446.0726,26294.5359,27827.932,28733.3203,29644.7134,29123.4366
1125065,23772.5072,23675.1388,23890.9747,24092.1931,24208.2129,24546.7585,24110.5167,23058.4441,24295.0423,23914.0287,23942.2796,23910.163099999998,24165.2217,23983.6842,23866.014600000002,23920.2822,24170.9833,23455.1202,22270.2463,22252.410799999998,22282.0139,22499.5562,23054.5523,23094.943
1125066,26098.7705,26460.9396,26790.119599999998,26877.644,26869.7814,26600.6917,25926.8316,24897.3775,21989.9664,21059.0964,20777.5283,20397.2126,20554.751800000002,20544.8935,20856.4706,21614.9205,22521.4643,23234.2634,24477.1521,25033.1926,25654.5452,25718.9762,25983.0457,26266.4163
1125067,28608.040100000002,28769.164099999998,28845.604199999998,28918.179,28683.303200000002,28745.3279,28771.2806,27616.8229,26020.338,26064.5399,26173.6456,26494.8003,26116.2074,25859.2882,25899.78,26634.3721,26888.8203,26994.1548,27924.389499999997,28169.6967,28376.3706,28508.6473,28535.1362,27261.8944
1125074,60967.7893,61165.4616,61138.7049,61214.1393,61448.0041,60331.1301,59639.9681,57686.6149,55026.077,53838.5172,53944.6756,54986.692,54343.0634,54311.822,53956.7648,54283.7528,55185.3416,55537.8104,56672.9642,56805.8328,57725.6758,58083.6898,59358.0544,60893.2579
1125070,4066.4193,4200.6136,4151.481400000001,4199.7094,4400.2287,4910.0594,6037.0241,6401.9901,6265.1246,5874.4964,5704.0364,5480.8374,5177.6562,5141.3276000000005,5215.0157,4261.3571,3707.1704,3405.8283,3570.5733,3634.3485,3866.9135,4181.2898,4397.1654,3881.7861
1125071,26567.2923,26793.6117,27100.0694,27169.973,27438.1036,27786.9937,28129.1561,28883.2548,28228.1316,27187.3589,26448.0758,25794.0634,25253.9469,25596.1459,25443.2112,24616.1396,23844.6447,23631.7101,23500.2624,23285.425,23648.3714,24869.428,25853.6512,25669.7384
